SMILES,TITLE,receptor,Chemgauss4
c1cc2c(c(c1)O)[nH]nc2c3ccc(cc3O)O,SIM-293152-PCH,Not Available,-15.157524
Cc1cc(cc(c1)F)NC(=O)NCc2cccc(c2)c3nc([nH]n3)C,SIM-319829-MOS,Not Available,-15.154445
CC(C)c1nc([nH]n1)c2ccccc2NC(=O)c3ccc(nc3)Br,SIM-137566-ENA,Not Available,-15.145041
Cc1cc([nH]n1)C[N@H+](C)Cc2cn[nH]c2C(=O)[O-],T2K-501404,Not Available,-15.141749
CC(C)c1nc(no1)C[N@H+]2CCC[C@H](C2)c3cc([nH]n3)C(=O)N,EDB=99647,Not Available,-15.139795
CC[C@@]12C[C@H]([C@H]3[C@@H]1c4c5c3n[nH]c5sc4N2)[NH3+],T2K-144389,Not Available,-15.137604
c1cnc2c(c1Cl)c(c[nH]2)S(=O)(=O)NCc3c(c[nH]n3)Br,T2K-477618,Not Available,-15.137440
CCN(CC)CC[N@H+](CC#Cc1c(n[nH]c1C(=O)[O-])C)Cc2ccc(cc2)C,SIM-191059-SAV,Not Available,-15.136743
CC(=O)[C@H](c1c[nH]c2c1c3c([nH]2)nc([nH]3)N)O,T2K-151849,Not Available,-15.130491
CCCCOc1ccc(cc1)[C@@H]2c3c(n[nH]c3C(=O)N2CCO)c4ccccc4O,EDB=74218,Not Available,-15.126658
COCCN1[C@@H](c2c(n[nH]c2C1=O)c3ccccc3O)c4ccc(c(c4)OC)OC,EDB=153308,Not Available,-15.119457
CCc1cc(c(cc1O)O)c2c(c([nH]n2)C(=O)[O-])c3ccc4c(c3)OCO4,DB02840,Not Available,-15.115799
C[C@H](Cc1cc-2cc([nH]nc2c1)C(=O)N)C[NH3+],SIM-6600-G17,Not Available,-15.106030
Cc1ccc(c(c1)c2c3c([nH]n2)C(=O)N([C@@H]3c4cc(c(c(c4)OC)OC)OC)Cc5cccnc5)O,EDB=18822,Not Available,-15.090465
c1cc([nH]c1)c2cnc(=O)c-3n[nH]cc(c23)Br,SIM-38508-G17,Not Available,-15.089649
CCN1[C@@H](c2c(n[nH]c2C1=O)c3ccccc3O)c4cccc(c4)Cl,EDB=58863,Not Available,-15.082193
CCCCN1[C@@H](c2c(n[nH]c2C1=O)c3ccc(cc3)Cl)c4cccc(c4)OCCC,DUD=42756,Not Available,-15.082063
