SMILES,TITLE,receptor,Chemgauss4
c1cc2c(cc1N)cc([nH]2)C(=O)NCc3cnc[nH]3,T2K-257412,Not Available,-12.966375
Cc1ccc2c(c1)c(c([nH]2)C(=O)N3CCC[C@H](C3)c4[nH]c(=O)[nH]n4)C,SIM-472360-PCH,Not Available,-12.966305
c1ccc2c(c1)cc([nH]2)C(=O)NCCc3c[nH]cn3,T2K-493999,Not Available,-12.964065
COc1ccc(cc1)/C=C(/c2ccccc2)\c3[nH]c4cc(cc(c4n3)Br)C#N,SIM-485233-SAV,Not Available,-12.958136
c1cc(ccc1C[C@@H](C(=O)N2CCC(CC2)O)NC(=O)c3cc4cc(ccc4[nH]3)Cl)F,DB03383,Not Available,-12.957804
c1cc(cc2c1cc[nH]2)Cc3[nH]c4c(n3)ccnc4N,SIM-9730-SAV,Not Available,-12.956861
c1ccc2c(c1)cc([nH]2)C(=O)NC[C@H]3CCC[N@@H+](C3)C4CCOCC4,SIM-359887-EMO,Not Available,-12.956661
c1ccc2c(c1)C[C@H]([N@H+](C2)CC(=O)Nc3cc(ccc3N4CCCC4)C(F)(F)F)C(=O)N,EDB=189189,Not Available,-12.956630
COC(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(ccc3[nH]2)Cl,SIM-50-BDB,Not Available,-12.956514
C=CC[C@@H](C(=O)Nc1ccccc1)Sc2[nH]c(nn2)c3ccncc3,SIM-466517-SUR,Not Available,-12.956165
Cc1[nH]nc(n1)C(=O)N2CC(C2)CNC(=O)c3cc4cc(ccc4[nH]3)F,SIM-80151-E15,Not Available,-12.952543
Cc1cccc2c1[nH]c(n2)c3cc(nc4c3c(no4)C)C5CC5,SIM-97049-SAV,Not Available,-12.950563
c1cc2cc([nH]c2c(c1)F)C(=O)N3CC[C@H](C3)c4ccn[nH]4,T2K-93635,Not Available,-12.947225
Cc1ccc(s1)C[N@@H+](Cc2ccc(cc2)F)C[C@@H](Cc3ccccc3)O,DUD=65344,Not Available,-12.946468
c1cc(cc(c1)NC=O)[C@@H]2CCC[N@@](C2)c3c4cc[nH]c4ncn3,SIM-272435-BDB,Not Available,-12.943509
c1ccc(cc1)c2c3cc(ccc3[nH]c2c4cc([nH]c4)C(=O)NCCc5ccccn5)Cl,T2K-354346,Not Available,-12.942715
Cn1cc[nH+]c1C[C@@H](c2ccccc2)NC(=O)NC3(CCCC3)CO,EDB=244441,Not Available,-12.936419
Cc1ccc2c(c1C)cc([nH]2)C(=O)NC3(CCC3)C(=O)[O-],T2K-75900,Not Available,-12.935934
c1ccc(cc1)[C@@H](C(=O)N2CCOCC2)Sc3nnc(n3c4ccc(cc4)F)C[NH+]5CCCCC5,EDB=92387,Not Available,-12.935289
c1ccc2c(c1)c3c([nH]2)[C@@H](CCC3)[NH2+]C[C@@H]4CCC[C@@H]4O,T2K-277879,Not Available,-12.932673
Cc1ccc2c(c1)nc([nH]2)S[C@@H](c3ccccc3)C(=O)Nc4ccc(cc4)F,EDB=182411,Not Available,-12.932266
c1ccc2c(c1)[nH]c(n2)C[C@H](c3[nH]c4ccccc4n3)NC(=O)c5cccnc5,T2K-256628,Not Available,-12.931123
c1ccc(cc1)[C@@H](CNC(=O)c2cc3cc(ccc3[nH]2)F)[NH+]4CCCC4,EDB=139291,Not Available,-12.928940
c1ccc2c(c1)cc([nH]2)C(=O)NC[C@H]3COc4ccccc4O3,T2K-204735,Not Available,-12.926547
C[C@@H](Cc1cccc(c1)F)C(=O)OCc2ccc3c(c2)nn[nH]3,T2K-482619,Not Available,-12.925964
C[NH+](C)C1(CCCCCC1)CNC(=O)C[C@H]2CC[N@@H+](C2)Cc3ccccc3,EDB=58831,Not Available,-12.925553
c1ccc2c(c1)cccc2NC(=O)CSc3[nH]c(nn3)c4ccccc4Br,EDB=139563,Not Available,-12.923158
